emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,emb32,emb33,emb34,emb35,emb36,emb37,emb38,emb39,emb40,emb41,emb42,emb43,emb44,emb45,emb46,emb47,emb48,emb49,emb50,emb51,emb52,emb53,emb54,emb55,emb56,emb57,emb58,emb59,emb60,emb61,emb62,emb63,emb64,emb65,emb66,emb67,emb68,emb69,emb70,emb71,emb72,emb73,emb74,emb75,emb76,emb77,emb78,emb79,emb80,emb81,emb82,emb83,emb84,emb85,emb86,emb87,emb88,emb89,emb90,emb91,emb92,emb93,emb94,emb95,emb96,emb97,emb98,emb99,emb100,emb101,emb102,emb103,emb104,emb105,emb106,emb107,emb108,emb109,emb110,emb111,emb112,emb113,emb114,emb115,emb116,emb117,emb118,emb119,emb120,emb121,emb122,emb123,emb124,emb125,emb126,emb127,emb128,emb129,emb130,emb131,emb132,emb133,emb134,emb135,emb136,emb137,emb138,emb139,emb140,emb141,emb142,emb143,emb144,emb145,emb146,emb147,emb148,emb149,emb150,emb151,emb152,emb153,emb154,emb155,emb156,emb157,emb158,emb159,emb160,emb161,emb162,emb163,emb164,emb165,emb166,emb167,emb168,emb169,emb170,emb171,emb172,emb173,emb174,emb175,emb176,emb177,emb178,emb179,emb180,emb181,emb182,emb183,emb184,emb185,emb186,emb187,emb188,emb189,emb190,emb191,emb192,emb193,emb194,emb195,emb196,emb197,emb198,emb199,emb200,emb201,emb202,emb203,emb204,emb205,emb206,emb207,emb208,emb209,emb210,emb211,emb212,emb213,emb214,emb215,emb216,emb217,emb218,emb219,emb220,emb221,emb222,emb223,emb224,emb225,emb226,emb227,emb228,emb229,emb230,emb231,emb232,emb233,emb234,emb235,emb236,emb237,emb238,emb239,emb240,emb241,emb242,emb243,emb244,emb245,emb246,emb247,emb248,emb249,emb250,emb251,emb252,emb253,emb254,emb255,emb256,Unnamed: 0,track_id,name,artist,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7.8346524,0.0,0.0,0.0,0.0,0.0,0.25937316,0.0,1.9721304,1.447256,1.4221239,0.0,0.0,0.0,0.0,0.0,2.9967196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7611439,2.4865313,0.0,0.0,1.1409153,7.133068,0.99866676,0.0,1.897315,0.0,3.9801729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2316623,0.0,0.0,6.2621546,0.0,2.5270302,0.0,3.1876774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777975,0.0,0.0,0.0,2.7047787,3.174164,3.0614736,3.2949831,0.0,4.013378,0.0,0.0,0.0,0.0,0.0,0.0,2.3701544,0.0,5.9213767,0.0,4.054286,5.4362545,0.0,0.0,5.3263345,0.0,3.676361,4.3645277,0.0,0.0,0.0,0.0,0.2331678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0205286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77599263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5064645,0.0,1.0407599,3.7819123,0.0,0.0,0.0,2.7624848,0.0,1.8763379,5.133647,0.0,0.0,0.88503915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0686114,0.0,1.3095313,0.0,0.0,0.9085976,4.9401956,0.0,1.0791494,4.540929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8713558,0.0,6.1379647,0.0,0.0,0.0,0.0,0.0,4.7551184,0.0,0.0,0.0,5.6314173,0.088227645,0.0,1.4262983,2.6397002,0.0,1.358125,0.0,0.0,0.0,4.6622024,0.0,0.0,0.0,5.2335773,0.0,0.0,0.0,0.0,0.0,1.2824968,0.0,1.3078073,1.5771172,3.613392,0.0,0.0,0.0,0.0,0.0,0.5951089,0.0,2.2131956,0.0,0.0,0.6064031,0.0,0.0,0.0,0.0,2.5997763,2.8145576,4.320496,2.7355478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3745443,0.0,0.0,3.262414,0.0,0.0,1.1185579,0.0,0.0,3.6013358,7.30481,0.050975464,0.0,6.555266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4789402,0.0,2.7810695,888,TRDBGYY128F424E01F,Everybody's Somebody's Fool,Connie Francis,2012,157477,0.587,0.484,1,-13.393,1,0.0293,0.713,2.85e-06,0.155,0.872,84.264,4
4.4877677,0.0,0.0,1.9586555,0.0,0.0,0.7128672,0.0,0.0,0.9515432,1.9847152,0.0,0.0,0.0,0.0,0.0,4.313076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7074045,0.9777009,0.0,0.0,0.0,2.3236606,0.62481284,0.0,0.0,0.0,4.5583715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2168097,2.58315,0.0,2.1842425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7941283,0.0,0.0,0.0,3.656418,0.0,0.0,0.0,2.2269416,3.830197,4.21482,2.2848012,0.0,2.1784678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.364138,0.0,2.5112236,4.4100494,0.0,0.0,3.3726058,0.0,6.025606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3949287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1352267,0.8860056,0.0,2.5694032,0.0,0.0,0.0,1.8017658,0.0,0.0,3.4859884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11891579,1.9845024,0.0,0.0,0.0,1.6565318,0.0,0.0,0.0,0.0,2.4817927,7.5796056,0.0,1.0511551,1.9284524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7957022,0.0,3.2259488,0.0,0.0,0.0,0.0,0.0,1.5146694,0.0,0.0,0.0,8.660848,6.7001247,0.0,2.530623,1.1347361,0.0,0.0,0.0,0.0,3.9941344,8.237462,0.0,0.0,0.0,4.214612,0.0,0.0,0.0,0.0,0.0,1.964333,0.0,0.0,3.6014514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21162076,2.1338973,0.0,0.0,0.0,0.0,1.2753304,3.4434764,1.8135803,1.6281503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.941468,0.0,0.0,0.61095583,1.1706759,0.0,2.1756456,9.069903,2.8643475,0.0,7.031332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0903971,0.0,3.9987376,1432,TRQLXLM128F427CA0D,Prayer in Passing,Anoushka Shankar,2005,381853,0.403,0.227,2,-14.175,1,0.0335,0.506,0.845,0.0955,0.0412,125.995,1
5.924428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6068408,0.0,0.0,0.0,0.0,0.0,4.931944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1424065,0.0,0.0,0.0,0.0,8.873098,0.0,0.0,0.0,0.0,3.684695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.231852,0.0,2.1796677,5.25202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2253177,0.0,0.0,0.0,4.848396,0.0,0.0,0.0,4.1827374,1.7495433,7.008266,9.876466,0.0,0.6509265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23824,0.0,5.030282,3.1717484,0.0,0.0,4.4685683,0.0,6.2464275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0334637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6462064,0.0,0.0,0.0,0.57206273,0.0,0.0,4.8421264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.935006,0.0,0.0,0.0,4.0968943,0.0,0.0,0.0,0.0,0.0,5.7616115,0.0,4.6795745,5.356241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1730466,0.0,0.0,0.0,0.0,0.0,1.2057095,0.0,0.0,0.0,7.53189,3.817708,0.0,0.7905626,2.5374033,0.0,0.0,0.0,0.0,6.156687,6.452401,0.0,0.0,0.0,3.4537497,0.0,0.0,0.0,0.0,0.0,0.91121,0.0,1.0470941,0.13000417,0.0,0.0,0.0,0.0,0.0,0.0,6.940052,0.0,0.0,0.0,0.0,1.6098794,0.0,0.0,0.0,0.0,4.879425,2.5997562,2.4688811,4.1929803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28612697,6.431941,0.0,6.4556494,0.0,0.0,0.0,4.3615575,0.0,3.1396768,8.468284,0.0,0.0,7.500848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.346555,0.0,3.628183,712,TRDNCLL12903CF8A50,Alles kann besser werden,Xavier Naidoo,2010,267373,0.557,0.723,0,-7.033,1,0.051,0.0677,0.0,0.384,0.264,145.933,4
4.237186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4650309,0.0,0.0,0.0,0.0,0.0,7.167112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2654386,1.0311502,0.0,0.0,0.0,11.8249855,0.0,0.0,0.0,0.0,4.3785343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7705793,0.0,8.766575,4.2514358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7362394,0.0,0.0,0.0,6.4810104,0.0,0.0,0.0,0.18613997,4.4871635,9.609275,13.602348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0532746,0.0,14.75252,0.0,3.5732963,2.189607,0.0,0.0,3.614262,0.0,9.30263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1495705,0.0,0.0,0.0,1.779783,0.0,0.0,3.4982793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.782044,0.0,0.0,0.0,0.32589737,0.0,0.0,0.0,0.0,0.0,8.865497,0.0,1.1810235,1.8451114,0.0,1.9353563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8399737,0.0,0.0,0.0,0.0,0.0,0.37003943,0.0,0.0,0.0,12.490029,7.4896183,0.0,1.40789,0.0,0.0,0.0,0.0,0.0,10.736501,12.4920025,0.0,0.0,0.0,2.4873893,0.0,0.0,0.0,0.0,0.0,0.687738,0.0,0.0,0.830508,0.0,0.0,0.0,0.0,0.0,0.0,7.833049,0.0,0.0,0.0,0.713678,0.0,0.0,0.0,0.0,0.0,7.7271934,2.7144623,2.506865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.017606,0.0,10.703399,0.0,0.0,0.0,8.437982,0.0,0.0,13.56317,0.0,0.0,9.945417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.18947,0.0,2.1565256,1382,TRDJJIG128F1452772,Madan,Salif Keita,2013,291626,0.789,0.82,7,-5.608,0,0.0423,0.0106,0.711,0.203,0.927,127.995,4
6.187347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0535272,3.943705,0.0,0.0,0.0,0.0,0.0,2.2118664,0.0,0.0,0.0,0.0,0.0,4.085067,0.0,0.0,6.4029865,6.162641,0.0,0.0,3.55828,8.852116,0.0,0.0,0.0,0.0,2.2596028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6494129,0.0,0.0,5.2448997,0.0,0.0,0.0,1.3558183,0.0,0.0,0.0,1.4877559,0.0,0.0,0.0,1.130692,0.0,0.0,0.0,6.2307453,3.7753375,2.9950047,8.28174,0.0,2.1018786,0.0,0.0,0.0,0.0,0.0,0.0,3.9668288,0.0,4.316153,0.0,5.0465903,5.9752564,0.0,0.0,4.334903,0.0,2.5430017,3.7013137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2222333,0.49300373,0.0,0.29290435,0.0,0.0,0.0,0.0,0.0,3.269232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8379683,0.0,0.0,0.0,6.6148057,0.0,0.0,4.4980426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6117494,0.0,0.0,0.0,0.0,0.0,2.5521007,0.0,4.968733,5.1669526,0.0,1.5488429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.863718,0.0,0.0,0.0,0.0,0.0,0.8419521,0.0,0.0,0.0,2.8505993,0.0,0.0,3.136067,5.420551,0.0,0.0,0.0,0.0,0.0,3.9808004,0.0,0.0,0.0,4.6680007,0.0,0.0,0.0,0.0,0.0,2.3492494,0.0,3.930776,1.2962449,0.0,0.0,0.0,0.0,0.0,0.0,5.4954605,0.0,0.0,0.0,0.0,3.2957966,0.0,0.0,0.0,0.0,9.886357,4.4984927,2.3204763,1.2961471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3340135,0.2412341,0.0,1.720898,0.0,0.0,2.5292714,0.0,0.0,4.186707,4.8671207,0.0,0.0,4.3907356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60715,0.0,1.5500095,70,TRLJJXY128F4222084,Mary,Scissor Sisters,2004,281100,0.641,0.517,1,-7.31,0,0.0281,0.503,0.0148,0.165,0.176,144.053,4
11.369822,0.0,2.917385,0.17135675,0.0,0.0,3.7838902,0.0,2.7354505,4.3357716,2.071018,0.0,0.0,3.0843918,1.1613929,0.0,3.6230173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57464653,0.0,0.0,0.0,0.0,4.64179,4.302149,0.0,2.6805778,0.0,4.4456043,1.6903734,0.0,0.0,4.231963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6928144,1.6075044,0.0,7.962491,0.0,4.4548264,0.0,5.1342945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8248395,4.1707764,0.0,0.0,1.4986511,1.7320113,3.0629954,1.4763607,0.0,6.974283,0.0,0.0,0.0,0.0,0.0,0.0,2.6732383,0.0,4.655926,2.6561797,4.486693,10.331738,0.0,0.0,7.843105,0.0,3.077483,2.7339354,0.0,0.0,0.0,0.0,2.7415211,0.0,0.0,5.0274153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142687,2.7485166,1.6373267,0.0,0.0,0.0,0.0,3.2059765,1.4687569,0.0,0.0,1.446024,0.0,0.0,0.0,0.0,0.0,7.3047028,3.3389628,3.9315114,3.6939073,0.0,0.0,0.0,2.1708894,0.0,2.408904,8.252766,0.0,0.0,6.4075503,0.0,2.5911963,0.0,3.5226886,0.0,0.0,0.0,1.86329,0.0,0.0,0.0,0.0,2.7582688,0.0,3.9588153,0.0,0.0,1.6809804,4.2000155,1.6662865,0.0,5.4048753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.354912,0.0,7.33773,0.0,0.0,0.0,0.0,0.0,7.1545954,0.0,2.0745697,0.0,5.0053816,1.0026993,0.0,1.3141173,3.021202,0.0,2.642695,0.0,0.0,0.0,3.8048415,0.0,0.0,0.0,10.914912,0.0,0.0,0.0,0.0,0.0,0.34939507,0.0,1.9318701,3.0021,5.613528,0.0,0.0,0.0,0.5324119,0.0,0.0,0.0,3.2289639,0.0,0.0,1.3088225,0.0,0.0,0.0,0.0,0.92016846,2.2565784,7.1381173,4.328285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.024446,0.0,0.0,3.162808,0.0,0.0,5.0635667,0.0,0.0,6.253323,7.3270874,2.9628615,0.0,7.1848974,0.0,0.0,2.5890567,0.0,0.0,0.0,0.0,0.0,0.0,3.2411082,0.0,1.9533157,1268,TREWZZW128F92F4690,"Spesso, Sprofondo",Emma Shapplin,2002,358533,0.222,0.52,7,-10.475,0,0.0768,0.695,5.68e-05,0.118,0.0481,96.875,4
9.507172,4.3865013,0.0,1.7403182,0.0,0.0,2.048724,0.0,0.0,7.0022206,4.1567836,0.0,0.0,6.795899,6.535557,0.0,8.421961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4715235,0.0,0.0,0.0,0.0,2.4758174,3.835518,0.0,0.0,0.0,8.754868,0.0,0.0,0.0,4.899432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.888467,2.786575,0.0,7.4140854,0.0,0.0,0.0,3.111168,0.0,0.0,0.0,6.361342,0.0,0.0,0.0,3.77702,1.073715,0.0,0.0,1.1502362,5.0530205,4.181066,1.6887729,0.0,5.7583103,0.0,0.0,0.0,0.0,0.0,0.0,5.291177,0.0,11.811941,0.0,2.5455008,8.612817,0.0,0.0,7.777081,0.0,4.2226453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6437168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0017712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9936192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2264814,1.8207197,0.0,3.0975266,0.0,0.0,0.0,0.0,0.0,0.0,7.986716,0.0,0.0,3.558201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4609263,1.1995367,0.0,0.0,0.0,5.5889087,0.0,0.0,0.0,0.0,6.4562116,9.74002,0.0,0.0,5.5908685,0.0,4.8742957,0.0,0.0,0.0,0.0,0.0,7.8997955,0.0,5.725241,0.0,0.0,0.0,7.435431,0.0,4.1075463,0.0,0.0,0.0,11.411387,8.023846,0.0,7.135151,2.2564378,0.0,0.0,0.0,0.0,2.0398507,5.6319737,0.0,0.0,0.0,11.330108,0.0,0.0,0.0,0.0,0.0,7.1499476,0.0,3.491664,4.631909,0.0,0.0,0.0,0.0,0.114692226,0.0,0.072990894,0.0,0.0,0.0,1.9279721,5.3644166,0.0,0.0,0.0,0.0,4.050665,5.052622,4.338329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.534837,0.0,0.0,6.3554497,0.0,0.0,6.0374866,1.9273072,0.0,9.286308,12.379992,8.405125,0.0,6.36027,0.0,0.0,3.0162818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3450475,1491,TRSCTHM128F930885F,Inka Dinka Doo,Jimmy Durante,2013,184760,0.632,0.512,5,-7.194,1,0.364,0.8,6.78e-05,0.0321,0.69,80.413,4
10.936256,0.0,0.0,0.0,0.0,0.0,0.36521003,0.0,2.512975,4.8653874,3.4055026,0.0,0.0,0.0,0.0,0.0,3.7815778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0457675,2.6828098,0.0,0.0,0.51598865,3.946912,4.1944613,0.0,5.431839,0.0,2.913708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093437,0.23543729,0.0,8.290762,0.0,3.6117148,0.0,6.2123423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2586596,2.5483875,0.52422595,4.3636737,0.0,3.594779,0.0,0.0,0.0,0.0,0.0,0.0,2.589642,0.0,3.7625587,0.0,4.7505083,8.783473,0.0,0.0,8.108932,0.0,2.4798262,5.8772116,0.0,0.0,0.0,0.0,1.9947363,0.0,0.0,1.5120077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0353243,5.6451855,0.0,0.2155826,0.0,0.0,0.0,0.0,2.1533277,1.2546932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.013948,1.2752621,0.0,4.5439878,0.0,0.0,0.0,4.3715525,0.0,2.6349497,7.9629855,0.0,0.0,2.8458312,0.0,1.367902,0.0,0.0,0.0,0.0,0.0,0.47831637,0.0,0.0,0.0,0.0,2.4479315,0.0,3.4965444,0.0,0.0,0.4611998,2.566885,0.0,1.0346986,5.247251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1119494,0.0,5.3461227,0.0,0.0,0.0,0.0,0.0,2.9368277,0.0,1.4643683,0.0,2.7308872,0.0,0.0,1.4904354,3.627857,0.0,0.91725343,0.0,0.0,0.0,4.12862,0.0,0.0,0.0,8.662917,0.0,0.0,0.0,0.0,0.0,0.028814651,0.0,2.7660673,3.339219,3.2387354,0.0,0.0,0.0,0.0,0.0,0.070622414,0.0,3.3660688,0.0,0.0,1.7281904,0.0,0.0,0.0,0.0,3.1289618,2.966617,4.934599,3.6530344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7002616,0.0,0.0,1.8213315,0.0,0.0,5.2146087,0.0,0.0,6.287202,6.1171393,0.88098276,0.0,4.7064776,0.0,0.0,1.459697,0.0,0.0,0.0,0.0,0.0,0.0,3.8610587,0.0,1.5654049,607,TRWRCTM128F92F1D2E,Making Christmas,Danny Elfman,2006,334653,0.594,0.63,1,-7.222,1,0.114,0.642,0.0,0.0814,0.383,139.656,4
6.498173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9362136,4.25529,0.0,0.0,0.0,0.0,0.0,2.6120398,0.0,0.0,0.0,0.0,0.0,4.790838,0.0,0.0,4.9711494,6.6179056,0.0,0.0,5.603045,9.335828,0.0,0.0,0.15487596,0.0,1.1566101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8617864,0.0,0.0,5.784649,0.0,0.0,0.0,2.5585933,0.0,0.0,0.0,1.5053049,0.0,0.0,0.0,1.4000758,0.0,0.0,0.0,4.4971924,4.5643888,2.4410362,8.9895,0.0,2.9733706,0.0,0.0,0.0,0.0,0.0,0.0,2.4047723,0.0,5.089956,0.0,4.4011226,6.4417887,0.0,0.0,5.0266023,0.0,3.6780603,5.626275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6975913,1.5949365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5408595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9778438,0.0,0.0,0.0,7.525095,0.0,0.0,4.8127475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5789955,0.0,0.0,0.0,0.0,0.0,2.7874608,0.0,5.5413485,4.1502395,0.0,1.703924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.671168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48573,0.0,0.0,2.1076324,3.286195,0.0,0.0,0.0,0.0,0.0,5.5346193,0.0,0.0,0.0,4.5943656,0.0,0.0,0.0,0.0,0.0,1.6625596,0.0,1.9222572,1.1839309,0.0,0.0,0.0,0.0,0.0,0.0,4.940566,0.0,0.0,0.0,0.0,0.9497814,0.0,0.0,0.0,0.0,10.320121,4.1493306,2.337458,1.2582674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.393809,1.0553541,0.0,0.22010297,0.0,0.0,1.8467127,0.0,0.0,3.5041065,5.5405984,0.0,0.0,3.83813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.500756,0.0,1.6936414,433,TRAAXPX128F42AA93D,Letter Read,Rachael Yamagata,2004,224200,0.592,0.79,8,-6.356,1,0.0386,0.00622,7.32e-05,0.359,0.573,99.048,4
4.9912167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5111156,5.7554245,0.0,0.0,0.0,0.0,0.0,1.620555,0.0,0.0,0.0,0.0,0.0,5.990284,0.0,0.0,3.8234885,5.104724,0.0,0.0,1.3027439,3.172155,0.0,0.0,0.5932917,0.0,1.8352728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022592,0.120336786,0.0,3.662598,0.0,0.0,0.0,0.4733877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.593995,7.8863497,0.0,2.308635,0.0,2.972623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9512486,0.0,5.0007834,7.872382,0.0,0.0,2.2613204,0.0,4.509882,1.2378582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3936734,0.0,0.0,0.2997213,0.0,0.0,0.0,0.0,0.0,2.6831431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.356464,0.0,0.0,0.0,4.6538763,0.0,0.0,2.2295356,0.0,0.0,0.0,0.0,0.0,0.28131288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.385706,6.319952,0.0,4.0845795,3.9787004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95307505,0.0,4.0371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3196244,0.0,0.0,3.411692,2.2074523,0.0,0.0,0.0,0.0,0.0,9.406803,0.0,0.0,0.0,5.155048,0.0,0.0,0.0,0.0,0.0,1.2231688,0.0,0.3855622,7.2603416,0.0,0.0,0.0,0.0,0.0,0.0,2.0148382,0.0,0.0,0.0,0.0,0.63361394,0.0,0.0,0.0,0.0,10.234438,8.390031,4.579724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8862,0.0,0.0,3.265009,0.0,0.0,3.7520378,0.0,0.0,2.8292584,7.9339356,0.47182134,0.0,3.4352818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2227573,0.0,3.321826,51,TRXGJUK128EF341FFA,Headlock,Imogen Heap,2005,216746,0.803,0.372,7,-10.426,0,0.0348,0.781,0.0,0.132,0.82,119.985,4
